OTU	Aug_P05_0001	Aug_P05_0020	Aug_P05_0213	Aug_P06_0001	Aug_P06_0024	Aug_P06_0500	Aug_P06_1000	Aug_P07_0001	Aug_P07_0025	Aug_P07_0500	Aug_P07_1000	Jan_B08_0001	Jan_B08_0020	Jan_B08_0500	Jan_B08_1000	Jan_B16_0001	Jan_B16_0020	Jan_B16_0500	Jan_B16_1000	Mar_M02_0001	Mar_M02_0320	Mar_M02_1000	Mar_M03_0001	Mar_M03_0020	Mar_M04_0001	Mar_M04_0020	Mar_M05_0020	Mar_M05_0120	Mar_M06_0020	May_P01_0001	May_P01_0020	May_P01_0417	May_P03_0001	May_P03_0015	May_P03_0447	May_P04_0001	May_P04_0015	May_P04_0500	May_P04_1000	Nov_N02_0020	Nov_N03_0020	Nov_N03_0300	Nov_N04_0020	Nov_N04_1000
ASV_61_DG-II-Clade-21	-0.4007939910771796	6.76157991435658	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	4.687012733984067	-0.18544069055993617	7.250621893577244	6.726035380593786	5.198674136185211	-0.8552522142025936	8.426731366492545	8.333644040476749	8.71029882799246	5.4020125440874684	5.222840726053681	7.4047993191199755	-0.44428268432921314	-0.6287199419630252	5.436175041443356	5.950554752196726	-0.7258612872079269	-0.5490056394309928	2.847962923396615	-0.6598751267231577	3.7336331094698743	-0.543915928171943	7.857309279246053	8.128843298558692	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	4.737389638870357	-0.1860800704447918	-0.28412228719097854	5.331561034551151	4.5163455735256095	4.662626875286488	4.143432078309267	6.938519895006159	7.53275843031349	-0.4966613437759566
ASV_329_DG-II-Clade-27	-0.4007939910771796	-0.993729786418104	4.499742076425819	-0.3420717412893577	-0.43738864667247235	4.2279930600405	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	4.47210854944087	3.879753750295068	6.288587455876396	6.348177487568148	6.463813802393213	4.372946669985921	5.282923283555604	4.8850132930427055	2.4794889452480184	-0.6287199419630252	5.155977325995079	3.531367678167932	3.03274337992006	-0.5490056394309928	2.555610001899879	-0.6598751267231577	4.582487226212928	4.734765413960758	5.849601237292504	6.117155062077441	4.246731337694291	-0.2943680510325919	5.275216273205049	-0.24889822353026503	6.045523636674839	5.087202028349817	-0.1860800704447918	-0.28412228719097854	6.652418363770513	4.4499913715238435	4.802471578330303	2.983773409601831	4.662657932375139	6.234023053539156	2.9503122498056626
ASV_194_DG-II-Clade-22	4.7588217860643764	4.854498033207762	-0.618945916113617	7.485206866971321	5.918846832921563	3.5007651894907017	-0.18544069055993617	-0.2794776044362095	6.726035380593786	4.696844442137567	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	5.36975163260954	6.819807460228254	-0.44428268432921314	-0.6287199419630252	5.51448260582427	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	4.517444481255319	5.503270874002679	5.505672332014212	6.022045860874824	-0.8049821965236994	-1.2324164955630152	5.573566441327838	5.932136887861866	4.901635379725277	6.412316830967531	6.357448068020881	5.087202028349817	7.916276381950632	6.412247995126936	4.3712643484815175	-0.804253084373638	3.8830177992546684	7.4479714553806415	4.710051925155426	2.3856036125073263	-0.4966613437759566
ASV_181_DG-I-Clade-1	-0.4007939910771796	-0.993729786418104	6.217581233588329	-0.3420717412893577	-0.43738864667247235	5.815132721748343	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	5.7339501089693945	6.055168732223833	5.4291621098140554	5.572038463425822	5.79306388479188	3.82984501902199	4.862242961330273	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	5.39459483005381	4.845285731779628	-0.7258612872079269	6.307511951386962	4.454093845230582	4.255758145254618	-0.7054562131222468	5.168282163672857	6.2726400492108985	5.468130741698422	5.764112269139233	-0.2943680510325919	5.446679773480544	-0.24889822353026503	5.822799457553459	5.883634874935682	-0.1860800704447918	-0.28412228719097854	6.657894679342807	5.732866604756824	5.44409615001516	-0.6214945391896247	5.655437928587565	5.414746758671458	-0.4966613437759566
ASV_78_DG-II-Clade-6	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	6.503045796318109	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	6.269632983552505	5.9804395528323235	5.70352584707198	6.6569981438147865	7.977342874634207	2.906751676434272	-0.5968889939737725	9.185899403315208	7.660529277876232	6.158355604783816	9.770992246459436	7.704572463278834	-0.5490056394309928	5.029322764681218	-0.6598751267231577	5.154079348863635	-0.543915928171943	6.912422673974846	6.135705257012749	-0.25974782082816006	-0.2943680510325919	4.24168446077656	-0.24889822353026503	-0.344724052742615	5.796777973886732	-0.1860800704447918	-0.28412228719097854	4.520758900407221	6.737469388818528	6.245784751571524	-0.6214945391896247	-0.629355420500854	6.6268209666719295	4.8919717415839115
ASV_120_DG-II-Clade-22	-0.4007939910771796	2.5148810244876465	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	3.6945765155933907	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	2.6396934824935503	-0.8552522142025936	6.982989499193555	7.032607947060895	6.909883270262325	4.242581924723618	7.149864978816272	8.765202220720717	-0.44428268432921314	-0.6287199419630252	7.477355398845937	-0.7562331015364432	-0.7258612872079269	6.0714038200838	6.851896890393764	6.860848294873485	7.342487636025157	7.674361913164479	6.228046407094408	5.877656303667688	-0.25974782082816006	5.54361279628565	4.512906145071385	-0.24889822353026503	-0.344724052742615	4.788415556826761	-0.1860800704447918	2.892584005157568	4.885202982384705	-0.804253084373638	3.983047488730695	7.994972813458456	4.918237895168938	-0.9577490381375924	-0.4966613437759566
ASV_136_DG-II-Clade-1	7.070400458213407	8.191698034587722	7.188774080166336	6.994836434376978	7.372802330763104	6.538155972675539	-0.18544069055993617	-0.2794776044362095	6.608365678234802	5.564010789136949	5.997241015361032	5.699795765764053	5.773349174543831	5.888919694396991	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	3.9876232827550506	-0.7258612872079269	-0.5490056394309928	5.045542802227026	-0.6598751267231577	4.8046198387777626	-0.543915928171943	4.80647228585188	6.2465016260900565	-0.25974782082816006	-0.2943680510325919	4.73796751940076	-0.24889822353026503	-0.344724052742615	5.287187299336043	-0.1860800704447918	-0.28412228719097854	4.448802604586864	-0.804253084373638	6.2156164937992076	7.612820931751132	4.662657932375139	7.003955454595959	-0.4966613437759566
ASV_7_DG-II-Clade-5	6.603548703253968	5.37657011230067	-0.618945916113617	6.538454890552828	7.345784770110262	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	2.910763773823396	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	7.4975066696458725	-0.9581834648860195	8.063524105922056	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	10.423098088656403	10.903116886414626	8.610990685925326	11.075937911115123	10.86158251102794	9.07726973668055	11.382601874188875	9.600182089042566	7.596527614586238	6.897991393623602	6.193827847762471	5.007508500810967	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_132_DG-II-Clade-16	5.8049033844786635	4.5883180237231835	4.499742076425819	5.387999378288268	-0.43738864667247235	3.8837252307459806	-0.18544069055993617	6.375904232891567	-0.2796439566300144	3.614129785200241	-0.8552522142025936	6.501330549932738	7.014000726503141	7.3928870966817675	-0.9785645623638448	7.397088949980823	7.762638514897389	-0.44428268432921314	-0.6287199419630252	6.86570937396961	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	4.058081358844643	4.738442334560786	4.843684932142883	6.609206787994614	4.008615103849095	4.2072132409904786	-0.25974782082816006	-0.2943680510325919	4.095143050706962	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	2.892584005157568	-0.806144107412246	-0.804253084373638	8.226265837577333	8.66921669948477	5.872796563710018	7.054088189079252	-0.4966613437759566
ASV_59_DG-II-Clade-15	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	3.927404326928289	-0.8552522142025936	5.937136698149207	4.924709379834475	3.9558997416771025	4.7105580750551335	9.940133354086106	7.4379864530660305	-0.44428268432921314	-0.6287199419630252	6.945336927006276	-0.7562331015364432	5.587985637409157	6.002506150141566	8.378669584075274	7.921718707597419	9.380254733089968	9.351999035382029	5.255562191379976	6.081417803303076	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	5.418382011127599	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	5.351926271401269	-0.804253084373638	8.179785952175187	6.483398974396878	4.8400843372555205	7.118945501010492	-0.4966613437759566
ASV_70_DG-I-Clade-4	-0.4007939910771796	4.335173116310975	7.3035055063646706	-0.3420717412893577	-0.43738864667247235	4.246609716701902	-0.18544069055993617	6.780940223410092	-0.2796439566300144	6.412835425301521	4.2822870995118985	4.564312941287615	4.204033352669038	3.909733117220087	1.7771136310246174	5.00883887887552	3.3423534372516777	-0.44428268432921314	-0.6287199419630252	4.492219686543267	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	2.2778068770035045	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	3.8870711695608406	5.716679747742352	6.29118625878773	5.208305769326647	2.9669461673084143	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	6.998672776265335	6.583903171781876	6.135552295055575	2.716905483068974	3.5037887098414924	7.8672377893250935	6.554272537672979	7.264039648967036	1.306290902852071
ASV_32_DG-I-Clade-5	-0.4007939910771796	5.663824181715168	6.44050999660336	5.992658252502867	6.124375878830664	6.310909070887406	-0.18544069055993617	5.461542254668998	6.926541204691059	5.824822624232862	-0.8552522142025936	1.6366341309786403	3.2261460796429677	-0.94733608175585	-0.9785645623638448	6.582964880735681	5.869785453531322	-0.44428268432921314	-0.6287199419630252	5.974265507573342	-0.7562331015364432	-0.7258612872079269	9.776330930569758	7.130350889949831	9.41465573306878	4.296487783883011	5.767562147993137	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	4.773270820938628	-0.806144107412246	-0.804253084373638	6.212207586680316	5.039144937987709	4.352126474742415	6.009009879774581	4.914857431386177
ASV_199_DG-II-Clade-10-and-11	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	3.0995080766731657	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	5.664167643005437	5.750953304330864	3.8811335295686504	4.3588876085600665	7.456259172458736	4.3270380359361464	-0.5968889939737725	-0.44428268432921314	6.818819480823806	4.682302943816508	-0.7562331015364432	8.106270911495166	-0.5490056394309928	6.134416872197736	5.9769330811531916	5.34524910329331	6.161624203403842	5.359592172007816	6.389938387721152	-0.25974782082816006	-0.2943680510325919	5.380331860352384	-0.24889822353026503	-0.344724052742615	5.759806645727018	-0.1860800704447918	-0.28412228719097854	5.527150222166627	6.4763082868434285	5.849930637181905	3.8836216042502336	-0.629355420500854	4.382600456362625	7.302470391396976
ASV_224_DG-II-Clade-5	-0.4007939910771796	5.717823806809771	6.44050999660336	-0.3420717412893577	-0.43738864667247235	7.448967264040952	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	6.717883285586493	3.195350625260387	2.303113064456424	3.0523839879182333	3.6402255912621175	2.832424538004952	4.3922725806513405	-0.5968889939737725	5.525408875292503	-0.6287199419630252	5.100571826419661	5.0208756814310584	-0.7258612872079269	5.443960755529186	4.160615458109192	4.880939771299916	-0.7054562131222468	4.535227221507384	3.8870711695608406	2.0441279522116957	-0.25974782082816006	-0.2943680510325919	4.403170250924688	6.45000976558092	6.045523636674839	-0.4938648108114574	7.2198943005885194	3.4616530943401607	4.257537716309409	-0.804253084373638	4.512531517912742	-0.6214945391896247	5.008053002587707	4.6756171323755265	-0.4966613437759566
ASV_283_DG-II-Clade-20	-0.4007939910771796	3.4768214542562372	6.181253359966193	-0.3420717412893577	-0.43738864667247235	4.351570112566918	-0.18544069055993617	5.461542254668998	-0.2796439566300144	5.607352643756523	-0.8552522142025936	6.310446249688895	6.235188495379349	6.363407157613548	4.972141444072603	3.808757860089079	5.197549845272772	-0.44428268432921314	-0.6287199419630252	6.086608479413351	2.817741023537076	-0.7258612872079269	4.975453754695259	5.208495667684397	-0.6598751267231577	4.743002644253627	5.970826641091623	5.774194707494128	6.955688650809266	-0.25974782082816006	-0.2943680510325919	5.557073590160389	-0.24889822353026503	-0.344724052742615	4.9275145623675725	-0.1860800704447918	-0.28412228719097854	6.059036792159482	4.818746497979431	2.504233499109052	-0.6214945391896247	3.8458663355805314	-0.9577490381375924	3.3451066757783394
ASV_278_DG-II_X	-0.4007939910771796	4.999290101172122	5.525507303058594	-0.3420717412893577	4.56572560765641	2.359808933334536	-0.18544069055993617	6.7120086657110924	-0.2796439566300144	3.987619993131595	3.594994866643745	5.431531779169373	5.651294272874133	5.122401411429222	2.5520908277564605	4.9473291150178484	6.032071197892465	-0.44428268432921314	-0.6287199419630252	5.874315621489523	2.9477607348144304	-0.7258612872079269	-0.5490056394309928	4.170313541999626	4.945233054342664	5.050594506168869	5.168282163672857	5.747740379730434	4.089972694450296	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	4.360364737453887	-0.1860800704447918	-0.28412228719097854	3.941452018898941	-0.804253084373638	4.39361757344978	5.128458741549356	6.923452082533909	6.200572749682137	-0.4966613437759566
ASV_138_DG-II-Clade-5	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	4.560608989907304	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	4.88045927489479	4.895094667433136	5.550263150023952	-0.9785645623638448	8.402957762953573	8.552575692614056	-0.44428268432921314	-0.6287199419630252	7.503459267467871	-0.7562331015364432	-0.7258612872079269	6.82838117576933	7.155535989010585	6.79451040350831	7.47223293907702	7.508226148127659	3.9292487175898927	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	6.508222673514187	-0.24889822353026503	-0.344724052742615	7.313449271505637	7.755679190835383	-0.28412228719097854	5.278756010693699	-0.804253084373638	6.4696878425079705	7.310074873185703	5.929067293742873	5.347207655446474	-0.4966613437759566
ASV_151_DG-I-Clade-5	-0.4007939910771796	3.8784656026654147	6.286502514101434	-0.3420717412893577	-0.43738864667247235	5.323884604749795	-0.18544069055993617	6.780940223410092	-0.2796439566300144	5.979710517038756	5.664167643005437	3.8454867463099784	4.29568582085267	-0.94733608175585	3.7993283537327738	4.122009766130738	4.7742771153022225	-0.44428268432921314	-0.6287199419630252	5.986085035423644	4.217622236132715	-0.7258612872079269	7.686417630971829	5.927593868145495	7.206294701726576	4.743002644253627	5.4697003855746305	4.771511519956202	3.207094096303976	4.712587408098918	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	7.230631372527089	-0.6214945391896247	6.1921562833520305	2.9575687302433185	6.775861783456812
ASV_260_DG-II-Clade-20	-0.4007939910771796	3.9189812887682844	4.967499233506171	-0.3420717412893577	-0.43738864667247235	5.675111474985967	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	5.484416289944347	4.435598552801525	6.716730023417895	6.74831110912782	7.182060829842608	5.5140446930798594	4.758349433651296	4.581116756584645	3.976800007265288	-0.6287199419630252	5.071673704795118	5.50400950833865	-0.7258612872079269	-0.5490056394309928	2.883536191630732	-0.6598751267231577	3.673746133382629	-0.543915928171943	6.486051871523457	6.725761543201539	-0.25974782082816006	-0.2943680510325919	5.398867669152927	-0.24889822353026503	-0.344724052742615	6.2773728028873395	-0.1860800704447918	-0.28412228719097854	6.67414595281848	5.521898313027116	1.963521675733654	-0.6214945391896247	5.341047177793718	4.750864540803364	-0.4966613437759566
ASV_98_DG-II-Clade-7	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	3.4611040292205466	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	8.497904481429622	8.33460876122954	8.310484775031245	5.098126172340313	5.725822346573218	6.064818389596561	4.827304873091659	6.76868220874587	-0.6952422641239444	4.2997648781382996	6.607837352010353	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	5.398351902568798	8.95676410250013	-0.25974782082816006	6.591538554546011	5.423059443768289	-0.24889822353026503	4.998812657165392	5.316949509325184	-0.1860800704447918	-0.28412228719097854	6.48546908893986	5.663977203278994	5.89156673813192	-0.6214945391896247	3.1640424998422247	6.876169612660446	-0.4966613437759566
ASV_91_DG-I-Clade-2	-0.4007939910771796	4.100076672781166	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	5.051198662612769	7.787757064634526	5.684043301354126	-0.2796439566300144	5.448910017805457	7.488822335844953	4.59755699986677	4.746287291995238	4.388594660352115	-0.9785645623638448	3.514820928036624	-0.5968889939737725	4.489871614289492	-0.6287199419630252	5.456334277850719	5.5681328768861205	2.924257077834687	7.414152905257801	5.4202187037929095	6.8234814003229	-0.7054562131222468	-0.543915928171943	5.021984301614105	5.541510747890454	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	3.553758890023051	3.380137172181634	5.637289818868194	6.382764571442451	7.693142882793496
ASV_118_DG-II-Clade-1	5.8535974535033395	6.609426834084273	6.021104352570836	5.992658252502867	6.851081349966901	4.923796681317784	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	4.62886520610387	4.3305498211459454	-1.2764334785008185	4.811809585262602	4.456647376920903	4.0356356337210855	-0.5968889939737725	3.8649128276863074	-0.6287199419630252	5.495473059920955	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	4.850766552446428	-0.6598751267231577	4.360605912844808	5.512158110242208	4.753561845110463	3.9157028433920127	-0.25974782082816006	-0.2943680510325919	4.9697196206621195	-0.24889822353026503	-0.344724052742615	5.778463159964964	-0.1860800704447918	-0.28412228719097854	5.391453218427252	-0.804253084373638	5.94203243540404	5.915178449708026	5.041835810951038	-0.9577490381375924	4.131743593681513
ASV_200_DG-II-Clade-6	-0.4007939910771796	4.308635925163435	5.930257039146946	-0.3420717412893577	-0.43738864667247235	2.942613002963295	-0.18544069055993617	6.55801125390844	-0.2796439566300144	5.198674136185211	-0.8552522142025936	4.767541182900883	4.746287291995238	4.8494330988359735	-0.9785645623638448	7.548515993870373	7.610000297438442	-0.44428268432921314	-0.6287199419630252	7.4852583556436105	-0.7562331015364432	-0.7258612872079269	5.236897282170193	6.6776836764094085	6.359508044552994	7.797500494836179	7.869314149284316	6.207099970313304	4.85778603900125	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	4.770137006737138	4.365155684522477	7.131034052356259	5.264290372863374	-0.9577490381375924	-0.4966613437759566
ASV_171_DG-I-Clade-1	-0.4007939910771796	4.0663866374995346	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	6.182453154872184	-0.18544069055993617	6.7120086657110924	-0.2796439566300144	5.539553311652673	6.012040559591333	1.9880320178165292	2.793966861571846	3.4349321598371994	4.747249779520248	3.989479575607202	4.0257214806916455	-0.44428268432921314	-0.6287199419630252	4.979603183376748	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	4.58979022324984	4.812227098298182	4.721589976636446	-0.543915928171943	3.066009778694232	6.50588370050708	-0.25974782082816006	-0.2943680510325919	6.8032694926489325	-0.24889822353026503	-0.344724052742615	7.045616687192592	-0.1860800704447918	-0.28412228719097854	7.31460043453203	5.031625398029958	4.925137557814989	5.542321013992085	6.631719500581812	-0.9577490381375924	3.3451066757783394
ASV_117_DG-II_X	-0.4007939910771796	-0.993729786418104	6.873843608857877	-0.3420717412893577	-0.43738864667247235	5.805478902974701	-0.18544069055993617	7.068407667994079	-0.2796439566300144	6.6275567518032314	-0.8552522142025936	5.562248563610325	5.608040838996882	6.100024173300276	-0.9785645623638448	3.152799293411654	5.031049141714536	-0.44428268432921314	-0.6287199419630252	4.979603183376748	4.5247868408022756	-0.7258612872079269	-0.5490056394309928	3.208823059024203	-0.6598751267231577	4.154420999445531	5.4697003855746305	5.255562191379976	5.292304396406962	-0.25974782082816006	-0.2943680510325919	3.8396554619605574	-0.24889822353026503	4.595734168347203	5.1234350726430975	-0.1860800704447918	-0.28412228719097854	4.609292760865752	-0.804253084373638	5.234689485950995	-0.6214945391896247	6.785285752191589	5.149157734540302	5.956084115943764
ASV_174_DG-II-Clade-10-and-11	-0.4007939910771796	4.361024251717727	8.25041897706663	-0.3420717412893577	-0.43738864667247235	6.511700247556311	-0.18544069055993617	8.004109528305671	-0.2796439566300144	7.751032460954059	-0.8552522142025936	5.04656519260955	5.115412013116506	6.26082525177005	4.092637902920772	4.852326076983731	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	3.344983641889634	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	4.47768790190386	-0.543915928171943	4.823504755456423	5.0314469646593265	4.8296004859570365	-0.2943680510325919	5.4640359448516085	6.150336370033957	-0.344724052742615	6.575932011010301	-0.1860800704447918	-0.28412228719097854	4.783781834503888	-0.804253084373638	3.4690317937354553	5.3102496693351116	7.617601601702914	4.382600456362625	-0.4966613437759566
ASV_107_DG-II-Clade-10-and-11	-0.4007939910771796	4.481115091668298	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	4.982922601318831	9.342855887176771	-0.2794776044362095	-0.2796439566300144	5.120243244757847	-0.8552522142025936	5.740581560534082	5.605089655361369	6.067791825486024	5.018978970418935	5.717465948059119	6.571903762232948	-0.44428268432921314	4.8610549826958565	5.25835081735576	-0.7562331015364432	4.741771008635187	5.761733459838399	5.655667416217144	6.31303061739216	-0.7054562131222468	6.284085271903721	4.771511519956202	6.076554863683293	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	4.094362999501842	-0.804253084373638	5.401488345658627	8.715206942803428	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_261_DG-II-Clade-13	4.685155555267173	5.421750964479564	4.499742076425819	-0.3420717412893577	-0.43738864667247235	2.230041238542686	7.3284257173480345	5.461542254668998	-0.2796439566300144	2.283103424216117	-0.8552522142025936	5.1007239428716975	4.60409543498366	5.359043043144584	-0.9785645623638448	4.275158240446662	3.3423534372516777	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	2.7182153903222623	5.960390271937601	6.135371712840469	5.315940303519787	-0.24889822353026503	5.689567508854417	5.66091607505174	6.64105900890746	4.648955601499986	-0.806144107412246	4.60828734536045	6.592877300436696	8.55010257059011	5.074514538554284	5.405373130374387	-0.4966613437759566
ASV_86_DG-II-Clade-9	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	4.483612257186018	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	4.460036353193561	6.1990743042680805	4.160255292947331	4.60409543498366	-0.94733608175585	7.193400058604219	4.012823878741919	4.83117723427316	4.885851875689906	6.878150494262644	4.8781880499975525	6.045753781738109	6.266140825877637	7.738028658187844	5.2119073133418015	6.06198384656723	5.034896363508681	5.279159801503968	5.426466592524236	4.780676353060493	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	5.123176698997102	-1.1670011700421519	-0.6214945391896247	3.446078927064807	-0.9577490381375924	9.134956752213817
ASV_269_DG-II-Clade-44	5.253008527229143	4.756356364907165	5.88153843521296	5.792381618202555	-0.43738864667247235	4.01984862007208	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	5.448910017805457	-0.8552522142025936	4.863895749223115	5.045504915704829	5.136355544833086	-0.9785645623638448	5.158916189469765	4.984700348663839	-0.44428268432921314	-0.6287199419630252	5.282386545730425	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	5.345603040767182	-0.6598751267231577	5.401631843661828	-0.543915928171943	5.101800291037141	5.297629940604733	5.115740862021706	-0.2943680510325919	4.049002510575937	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	5.600526805722265	3.976255446340259	5.826771816324039	6.0020690442094375	4.352126474742415	6.474142091764106	-0.4966613437759566
ASV_53_DG-II-Clade-23	5.336109763527385	7.218026910957936	4.8345031731311385	4.5170659258002335	4.448781844207414	2.0808868882467024	7.97875237345296	-0.2794776044362095	8.229407303658416	1.8954719085299718	-0.8552522142025936	1.5254084958684153	3.1255498644558166	-0.94733608175585	-0.9785645623638448	5.9942439911501175	6.28124024714925	-0.44428268432921314	-0.6287199419630252	5.233723115016722	-0.7562331015364432	-0.7258612872079269	7.833887411568889	4.550979024557415	8.218831314544326	5.260558414891578	5.425359763620868	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	3.0342957243990476	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	3.476638408855102	2.716905483068974	5.458711012232846	5.542321013992085	-0.629355420500854	4.572821572321938	-0.4966613437759566
ASV_50_DG-I-Clade-5	-0.4007939910771796	5.945968232255422	7.847357414085035	-0.3420717412893577	5.073860817117801	5.278923655420616	-0.18544069055993617	6.153082398969657	6.321023528628975	5.551856819556929	-0.8552522142025936	1.8276893677413497	2.575081867993429	2.67621681840844	-0.9785645623638448	5.836023048530718	5.031049141714536	-0.44428268432921314	-0.6287199419630252	4.38165103166895	-0.7562331015364432	-0.7258612872079269	8.821690546665115	4.826026771916441	8.77026891492038	4.952481646797741	5.425359763620868	3.066009778694232	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	5.633529224822197	6.620494824071504	6.228297205663266	6.174729632588474	-0.4966613437759566
ASV_99_DG-I-Clade-1	4.891634932536651	4.5883180237231835	6.104381399119995	-0.3420717412893577	-0.43738864667247235	4.987329180304113	-0.18544069055993617	6.90600237075274	-0.2796439566300144	4.9861163244512685	-0.8552522142025936	6.164695896549758	6.593743787140765	6.610501855853527	4.632870757555477	4.666688147397697	6.112012243743517	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	3.1832553469801326	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	6.348096963934121	-0.25974782082816006	-0.2943680510325919	4.369470660977192	6.571758166672384	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	5.136781106656542	4.885202982384705	4.26183738244129	4.1118767263089975	5.791072534061708	6.648514912952079	5.451386577993565	-0.4966613437759566
